,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2329,2972-YDYUW,Female,0,False,False,57,True,True,Fiber optic,False,True,False,True,False,True,One year,False,Electronic check,94.69999694824219,5468.9501953125,False
2330,1104-FEJAM,Male,0,True,True,28,True,True,DSL,False,True,False,False,False,True,Month-to-month,False,Electronic check,64.4000015258789,1802.1500244140625,False
2331,2809-ILCYT,Female,0,True,False,25,True,True,No,,,,,,,One year,True,Mailed check,26.799999237060547,733.5499877929688,False
2332,5499-ECUTN,Female,0,True,False,47,True,False,DSL,True,False,True,False,True,False,One year,True,Credit card (automatic),66.05000305175781,3021.449951171875,False
2333,4981-FLTMF,Female,0,True,True,57,True,True,DSL,True,True,False,True,False,False,Month-to-month,False,Bank transfer (automatic),65.19999694824219,3687.85009765625,False
2334,9121-PHQSR,Male,1,True,False,16,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Credit card (automatic),85.05000305175781,1391.1500244140625,False
2335,3113-IWHLC,Male,0,False,False,5,True,False,DSL,True,False,True,False,False,False,Month-to-month,True,Mailed check,55.79999923706055,274.3500061035156,False
2336,3211-ILJTT,Male,0,True,False,17,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),70.4000015258789,1214.050048828125,True
2337,4612-THJBS,Female,1,False,False,56,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Bank transfer (automatic),104.75,5510.64990234375,True
2338,4277-BWBML,Male,0,True,True,72,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),19.950000762939453,1322.8499755859375,False
2339,4094-NSEDU,Female,1,False,False,21,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,94.25,1973.75,True
2340,0234-TEVTT,Female,0,True,True,48,False,,DSL,True,False,True,False,False,True,One year,False,Credit card (automatic),45.0,2196.300048828125,False
2341,4304-TSPVK,Female,0,True,False,68,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),114.9000015258789,7843.5498046875,False
2342,1552-AAGRX,Female,0,False,False,30,True,True,Fiber optic,True,False,False,True,True,True,Month-to-month,False,Bank transfer (automatic),106.4000015258789,3211.89990234375,False
2343,2637-FKFSY,Female,0,True,False,3,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,46.099998474121094,130.14999389648438,False
2344,9796-MVYXX,Female,1,False,False,14,False,,DSL,True,False,True,True,False,False,Two year,False,Mailed check,39.70000076293945,692.3499755859375,False
2345,7874-ECPQJ,Female,0,False,True,4,True,False,No,,,,,,,Month-to-month,True,Bank transfer (automatic),20.049999237060547,85.5,False
2346,0020-INWCK,Female,0,True,True,71,True,True,Fiber optic,False,True,True,False,False,True,Two year,True,Credit card (automatic),95.75,6849.39990234375,False
2347,7089-RKVSZ,Male,0,True,True,8,True,True,No,,,,,,,One year,False,Mailed check,24.399999618530273,203.9499969482422,False
2348,2683-JXWQQ,Male,0,True,True,61,False,,DSL,True,False,True,False,False,False,Month-to-month,False,Bank transfer (automatic),33.599998474121094,2117.199951171875,False
2349,9548-ZMVTX,Male,0,True,True,72,True,True,Fiber optic,False,True,True,True,False,False,Two year,False,Bank transfer (automatic),90.44999694824219,6565.85009765625,False
2350,8739-XNIKG,Female,0,False,False,5,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,84.0,424.75,False
2351,9755-JHNMN,Female,0,False,False,49,True,False,DSL,True,True,True,True,False,False,Two year,False,Bank transfer (automatic),67.4000015258789,3306.85009765625,False
2352,3981-QSVQI,Male,0,False,False,8,True,False,No,,,,,,,Month-to-month,True,Bank transfer (automatic),19.700000762939453,168.89999389648438,False
2353,2789-HQBOU,Male,0,False,False,3,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,80.3499984741211,253.8000030517578,False
2354,9424-CMPOG,Male,0,True,True,9,True,False,No,,,,,,,Two year,False,Mailed check,19.600000381469727,197.39999389648438,False
2355,5067-WJEUN,Male,0,True,True,67,True,False,DSL,True,True,False,False,False,False,Two year,True,Bank transfer (automatic),54.20000076293945,3838.199951171875,False
2356,3450-WXOAT,Male,0,False,False,46,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),45.20000076293945,2065.14990234375,False
2357,9251-WNSOD,Female,0,True,False,67,True,True,DSL,True,True,True,False,False,True,One year,False,Mailed check,75.0999984741211,5064.4501953125,False
2358,6974-DAFLI,Female,0,True,False,55,True,False,No,,,,,,,One year,False,Electronic check,19.700000762939453,1140.050048828125,False
2359,2616-UUTFK,Male,0,True,False,33,True,True,DSL,True,True,True,False,True,False,Month-to-month,True,Bank transfer (automatic),72.75,2447.449951171875,False
2360,7064-JHXCE,Male,0,True,True,62,True,False,No,,,,,,,Two year,False,Credit card (automatic),20.049999237060547,1263.9000244140625,False
2361,5103-MHMHY,Female,0,False,True,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.95000076293945,45.95000076293945,True
2362,7989-AWGEH,Male,0,True,True,49,False,,DSL,True,False,False,False,False,True,Month-to-month,True,Electronic check,39.20000076293945,1838.1500244140625,False
2363,4373-VVHQL,Male,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,44.75,44.75,False
2364,4559-UWIHT,Male,0,True,False,14,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Electronic check,82.6500015258789,1185.0,False
2365,7268-IGMFD,Male,1,False,False,18,True,True,Fiber optic,False,False,True,True,True,False,Month-to-month,False,Bank transfer (automatic),93.9000015258789,1743.9000244140625,False
2366,1846-XWOQN,Female,1,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.1500015258789,70.1500015258789,True
2367,0235-KGSLC,Female,0,False,False,1,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Credit card (automatic),85.55000305175781,85.55000305175781,True
2368,6650-BWFRT,Female,0,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),117.1500015258789,8529.5,False
2369,9570-KYEUA,Male,0,False,False,64,True,True,Fiber optic,True,False,True,True,False,True,Two year,False,Credit card (automatic),99.25,6549.4501953125,False
2370,6993-YGFJV,Male,0,True,False,69,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),112.55000305175781,7806.5,False
2371,2712-SYWAY,Female,0,False,False,1,True,True,No,,,,,,,Month-to-month,True,Electronic check,25.700000762939453,25.700000762939453,False
2372,0730-BGQGF,Male,0,True,True,71,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),90.30000305175781,6287.2998046875,False
2373,5498-IBWPI,Female,0,True,True,66,True,False,DSL,False,False,False,True,False,False,One year,True,Credit card (automatic),49.400001525878906,3251.85009765625,False
2374,9101-NTIXF,Male,0,False,False,2,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.399999618530273,50.599998474121094,False
2375,0013-SMEOE,Female,1,True,False,71,True,False,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),109.69999694824219,7904.25,False
2376,9314-QDMDW,Male,0,False,False,11,True,False,DSL,False,True,False,False,True,False,One year,True,Electronic check,61.25,729.9500122070312,False
2377,9308-ANMVE,Male,0,False,True,47,True,False,DSL,True,True,False,False,False,False,Month-to-month,True,Electronic check,55.29999923706055,2654.050048828125,False
2378,2884-GBPFB,Female,0,True,False,35,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.30000305175781,2416.550048828125,True
2379,3757-NJYBX,Male,1,True,False,32,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,False,Bank transfer (automatic),106.3499984741211,3520.75,True
2380,3413-DHLPB,Male,0,True,True,60,True,True,Fiber optic,False,True,False,True,True,True,Month-to-month,True,Bank transfer (automatic),103.75,5969.9501953125,False
2381,7649-PHJVR,Male,0,False,False,11,True,False,No,,,,,,,One year,False,Mailed check,19.5,226.8000030517578,False
2382,6114-TCFID,Female,0,False,False,29,False,,DSL,True,True,False,True,False,False,One year,False,Credit card (automatic),39.5,1082.75,False
2383,3787-TRIAL,Male,0,True,True,21,False,,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,26.049999237060547,565.75,False
2384,2573-GYRUU,Male,1,True,False,48,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Credit card (automatic),91.05000305175781,4370.75,False
2385,5156-UMKOW,Female,0,False,True,3,False,,DSL,False,True,False,False,False,False,Month-to-month,False,Mailed check,29.649999618530273,90.05000305175781,False
2386,1247-QBVSH,Female,0,True,True,43,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Mailed check,50.20000076293945,2169.39990234375,False
2387,6734-GMPVK,Male,0,False,False,5,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,False,Electronic check,105.30000305175781,550.5999755859375,False
2388,9822-OAOVB,Female,0,False,False,1,True,False,DSL,False,False,False,False,False,True,Month-to-month,True,Electronic check,55.45000076293945,55.45000076293945,False
2389,6161-ERDGD,Male,0,True,True,71,True,True,DSL,True,False,True,True,True,True,One year,False,Electronic check,85.44999694824219,6300.85009765625,False
2390,1226-JZNKR,Female,0,True,True,8,True,False,No,,,,,,,One year,False,Electronic check,19.799999237060547,160.0500030517578,False
2391,7318-EIVKO,Male,0,False,False,8,True,True,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,59.25,436.6000061035156,False
2392,3771-PZOBW,Male,0,False,False,20,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Credit card (automatic),90.69999694824219,1781.3499755859375,False
2393,5136-KCKGI,Female,0,True,True,33,True,True,Fiber optic,True,False,True,False,True,True,One year,True,Mailed check,103.69999694824219,3467.0,True
2394,8231-BSWXX,Male,0,False,False,71,True,True,Fiber optic,False,True,False,False,False,False,One year,True,Credit card (automatic),79.05000305175781,5552.5,False
2395,6486-LHTMA,Female,1,True,False,31,True,True,Fiber optic,False,False,True,False,True,False,One year,True,Electronic check,90.69999694824219,2835.5,False
2396,4083-BFNYK,Female,1,True,False,38,True,True,Fiber optic,True,True,False,False,False,True,One year,False,Credit card (automatic),95.0,3591.25,False
2397,3722-WPXTK,Male,0,False,False,1,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,88.3499984741211,88.3499984741211,True
2398,7389-KBFIT,Female,0,True,True,2,False,,DSL,False,True,False,False,False,False,Month-to-month,True,Mailed check,30.25,63.75,False
2399,7176-WIONM,Female,0,True,False,12,False,,DSL,False,False,True,False,True,True,Month-to-month,True,Bank transfer (automatic),49.849998474121094,617.1500244140625,False
2400,5141-ZUVBH,Female,0,False,True,9,True,False,Fiber optic,True,False,True,True,False,True,Month-to-month,False,Bank transfer (automatic),93.0,870.25,False
2401,1089-HDMKP,Male,1,False,True,11,True,False,DSL,False,True,False,True,False,False,Month-to-month,True,Electronic check,54.54999923706055,601.25,False
2402,7623-HKYRK,Male,0,False,True,6,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.700000762939453,111.6500015258789,False
2403,0310-SUCIN,Female,0,True,False,71,True,False,DSL,True,True,True,True,True,True,One year,True,Bank transfer (automatic),84.80000305175781,6046.10009765625,False
2404,5197-PYEPU,Female,0,True,True,42,True,True,Fiber optic,True,True,False,False,True,False,One year,True,Credit card (automatic),94.44999694824219,3923.800048828125,False
2405,2929-ERCFZ,Female,0,True,True,8,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,94.19999694824219,777.2999877929688,True
2406,7548-SEPYI,Female,0,False,False,5,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,96.25,512.4500122070312,True
2407,8835-VSDSE,Female,0,True,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.69999694824219,141.4499969482422,True
2408,6619-RPLQZ,Female,0,True,True,45,True,False,No,,,,,,,Two year,False,Mailed check,20.850000381469727,892.1500244140625,False
2409,3275-RHRNE,Male,0,True,True,28,False,,DSL,False,True,True,True,True,True,One year,True,Credit card (automatic),60.0,1682.050048828125,False
2410,3503-TYDAY,Female,0,True,False,43,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Electronic check,80.44999694824219,3398.89990234375,False
2411,6901-GOGZG,Male,0,False,True,60,True,True,DSL,True,False,True,True,True,True,Two year,True,Electronic check,84.94999694824219,4984.85009765625,False
2412,1623-NLDOT,Female,0,True,False,42,False,,DSL,False,True,False,True,False,False,One year,False,Mailed check,33.54999923706055,1445.300048828125,True
2413,7021-XSNYE,Male,0,True,True,7,False,,DSL,True,False,True,True,False,True,Two year,False,Credit card (automatic),49.650001525878906,305.54998779296875,False
2414,9621-OUPYD,Female,0,True,False,25,True,False,No,,,,,,,One year,True,Bank transfer (automatic),20.200000762939453,507.8999938964844,False
2415,9898-KZQDZ,Female,1,True,True,40,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Credit card (automatic),94.55000305175781,3640.449951171875,True
2416,8982-NHAVY,Male,0,False,False,27,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Bank transfer (automatic),100.5,2673.449951171875,False
2417,4307-KWMXE,Male,0,False,False,10,False,,DSL,False,True,False,True,False,False,Month-to-month,False,Electronic check,35.75,389.79998779296875,False
2418,0141-YEAYS,Female,1,False,False,27,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Bank transfer (automatic),86.44999694824219,2401.050048828125,False
2419,2450-ZKEED,Female,0,False,False,11,True,False,DSL,False,False,True,True,False,False,One year,False,Bank transfer (automatic),53.79999923706055,651.5499877929688,False
2420,3694-DELSO,Male,0,True,True,4,False,,DSL,True,False,False,False,True,False,Month-to-month,False,Credit card (automatic),38.54999923706055,156.10000610351562,False
2421,3893-JRNFS,Male,0,False,False,68,False,,DSL,False,False,True,False,False,True,Month-to-month,True,Bank transfer (automatic),39.900001525878906,2796.35009765625,False
2422,9603-OAIHC,Male,1,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.05000305175781,70.05000305175781,False
2423,1133-KXCGE,Female,0,False,False,18,True,False,No,,,,,,,One year,False,Mailed check,20.100000381469727,407.04998779296875,False
2424,5236-PERKL,Female,0,False,False,57,True,True,Fiber optic,True,True,True,False,True,True,Two year,True,Bank transfer (automatic),112.94999694824219,6465.0,True
2425,0142-GVYSN,Male,0,False,False,26,True,False,No,,,,,,,Month-to-month,True,Electronic check,20.299999237060547,511.25,False
2426,1049-FYSYG,Female,0,True,False,17,False,,DSL,False,True,True,False,False,False,Month-to-month,True,Credit card (automatic),35.650001525878906,646.0499877929688,False
2427,7854-FOKSF,Male,0,False,False,1,False,,DSL,False,False,False,False,False,True,Month-to-month,False,Electronic check,35.900001525878906,35.900001525878906,True
2428,2519-FAKOD,Male,0,False,True,38,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Bank transfer (automatic),99.25,3777.14990234375,True
